date,hospital,hour_of_day,day_of_week,is_weekend,is_monday,month,patients_in_queue,avg_consultation_minutes,actual_wait_minutes,queue_position,doctor_experience_years,doctor_specialization_encoded
2024-01-06,Bhopal Memorial Hospital,14,5,1,0,1,7,14.43,110.2,1,13,8
2024-01-06,Bhopal Memorial Hospital,15,5,1,0,1,10,17.01,149.83,5,9,4
2024-01-06,Bhopal Memorial Hospital,16,5,1,0,1,18,15.83,163.33,13,24,10
2024-01-06,Bhopal Memorial Hospital,17,5,1,0,1,7,13.95,69.62,3,11,13
2024-01-07,AIIMS Bhopal,9,6,1,0,1,12,14.18,176.06,12,21,6
2024-01-07,AIIMS Bhopal,10,6,1,0,1,13,14.58,162.99,9,23,15
2024-01-07,AIIMS Bhopal,11,6,1,0,1,14,7.28,100.09,14,24,17
2024-01-07,AIIMS Bhopal,12,6,1,0,1,7,13.77,117.36,6,11,17
2024-01-07,AIIMS Bhopal,13,6,1,0,1,4,23.1,79.44,1,10,11
2024-01-07,AIIMS Bhopal,14,6,1,0,1,6,14.88,73.97,3,14,8
2024-01-07,AIIMS Bhopal,15,6,1,0,1,10,13.05,133.44,1,30,18
2024-01-07,AIIMS Bhopal,16,6,1,0,1,7,12.41,88.85,1,30,12
2024-01-07,AIIMS Bhopal,17,6,1,0,1,14,14.6,217.42,14,7,4
2024-01-07,Hamidia Hospital,9,6,1,0,1,8,8.51,101.61,8,7,10
2024-01-07,Hamidia Hospital,10,6,1,0,1,9,15.84,110.11,3,13,1
2024-01-07,Hamidia Hospital,11,6,1,0,1,5,12.38,64.43,2,21,5
2024-01-07,Hamidia Hospital,12,6,1,0,1,13,16.53,141.92,3,22,13
2024-01-07,Hamidia Hospital,13,6,1,0,1,8,6.48,67.18,7,3,1
2024-01-07,Hamidia Hospital,14,6,1,0,1,10,16.21,191.84,1,13,16
2024-01-07,Hamidia Hospital,15,6,1,0,1,8,15.36,123.14,4,10,11
2024-01-07,Hamidia Hospital,16,6,1,0,1,13,17.71,263.08,10,12,5
2024-01-07,Hamidia Hospital,17,6,1,0,1,6,16.51,84.13,3,17,16
2024-01-07,Bansal Hospital,9,6,1,0,1,14,10.61,201.51,3,13,15
2024-01-07,Bansal Hospital,10,6,1,0,1,14,15.0,184.81,13,15,0
2024-01-07,Bansal Hospital,11,6,1,0,1,11,16.86,291.47,4,26,0
2024-01-07,Bansal Hospital,12,6,1,0,1,14,16.86,275.48,11,28,1
2024-01-07,Bansal Hospital,13,6,1,0,1,8,17.2,122.75,1,22,1
2024-01-07,Bansal Hospital,14,6,1,0,1,4,14.55,56.27,1,16,14
2024-01-07,Bansal Hospital,15,6,1,0,1,12,17.18,228.19,12,7,6
2024-01-07,Bansal Hospital,16,6,1,0,1,5,13.14,84.06,5,11,19
2024-01-07,Bansal Hospital,17,6,1,0,1,7,7.53,63.73,5,26,19
2024-01-07,Chirayu Medical College,9,6,1,0,1,6,13.57,109.36,4,9,19
2024-01-07,Chirayu Medical College,10,6,1,0,1,10,16.32,102.54,4,14,13
2024-01-07,Chirayu Medical College,11,6,1,0,1,13,17.69,279.02,4,25,15
2024-01-07,Chirayu Medical College,12,6,1,0,1,10,15.06,155.43,2,6,18
2024-01-07,Chirayu Medical College,13,6,1,0,1,9,16.03,154.37,9,5,3
2024-01-07,Chirayu Medical College,14,6,1,0,1,6,12.28,60.84,3,11,14
2024-01-07,Chirayu Medical College,15,6,1,0,1,5,17.01,91.22,1,30,9
2024-01-07,Chirayu Medical College,16,6,1,0,1,14,16.1,188.43,12,6,3
2024-01-07,Chirayu Medical College,17,6,1,0,1,5,17.18,86.47,2,13,11
2024-01-07,People's Hospital,9,6,1,0,1,13,18.04,224.16,12,5,11
2024-01-07,People's Hospital,10,6,1,0,1,13,16.66,256.53,8,11,12
2024-01-07,People's Hospital,11,6,1,0,1,16,16.78,194.64,6,6,4
2024-01-07,People's Hospital,12,6,1,0,1,5,22.66,108.27,1,16,18
2024-01-07,People's Hospital,13,6,1,0,1,9,16.94,109.01,3,22,12
2024-01-07,People's Hospital,14,6,1,0,1,7,8.9,46.33,7,26,4
2024-01-07,People's Hospital,15,6,1,0,1,13,16.72,207.13,7,17,1
2024-01-07,People's Hospital,16,6,1,0,1,7,14.75,121.11,6,30,16
2024-01-07,People's Hospital,17,6,1,0,1,9,20.9,180.33,6,19,16
2024-01-07,Bhopal Memorial Hospital,9,6,1,0,1,6,9.12,61.96,4,14,12
2024-01-07,Bhopal Memorial Hospital,10,6,1,0,1,9,17.71,124.87,1,3,5
2024-01-07,Bhopal Memorial Hospital,11,6,1,0,1,18,19.55,240.03,6,5,15
2024-01-07,Bhopal Memorial Hospital,12,6,1,0,1,10,15.61,238.64,1,19,7
2024-01-07,Bhopal Memorial Hospital,13,6,1,0,1,10,12.47,104.88,4,5,14
2024-01-07,Bhopal Memorial Hospital,14,6,1,0,1,9,16.38,116.93,8,17,10
2024-01-07,Bhopal Memorial Hospital,15,6,1,0,1,6,21.57,124.21,1,6,12
2024-01-07,Bhopal Memorial Hospital,16,6,1,0,1,15,19.92,315.66,14,5,19
2024-01-07,Bhopal Memorial Hospital,17,6,1,0,1,10,18.96,158.59,8,13,11
2024-01-08,AIIMS Bhopal,9,0,0,1,1,12,18.13,140.91,6,20,19
2024-01-08,AIIMS Bhopal,10,0,0,1,1,41,14.21,474.3,29,6,3
2024-01-08,AIIMS Bhopal,11,0,0,1,1,27,18.75,507.46,21,28,9
2024-01-08,AIIMS Bhopal,12,0,0,1,1,35,8.83,295.95,3,8,15
2024-01-08,AIIMS Bhopal,13,0,0,1,1,11,17.87,138.33,7,6,8
2024-01-08,AIIMS Bhopal,14,0,0,1,1,13,18.53,343.61,7,9,14
2024-01-08,AIIMS Bhopal,15,0,0,1,1,19,14.6,251.55,14,4,18
2024-01-08,AIIMS Bhopal,16,0,0,1,1,19,15.61,232.26,19,19,4
2024-01-08,AIIMS Bhopal,17,0,0,1,1,32,21.53,695.02,28,29,18
2024-01-08,Hamidia Hospital,9,0,0,1,1,32,21.2,570.19,12,25,18
2024-01-08,Hamidia Hospital,10,0,0,1,1,23,14.74,303.82,13,24,19
2024-01-08,Hamidia Hospital,11,0,0,1,1,32,11.06,352.1,16,11,12
2024-01-08,Hamidia Hospital,12,0,0,1,1,25,19.32,463.38,5,7,13
2024-01-08,Hamidia Hospital,13,0,0,1,1,23,13.12,391.16,11,25,17
2024-01-08,Hamidia Hospital,14,0,0,1,1,13,16.7,274.97,5,24,11
2024-01-08,Hamidia Hospital,15,0,0,1,1,16,20.76,320.85,6,19,17
2024-01-08,Hamidia Hospital,16,0,0,1,1,32,13.33,286.76,31,21,18
2024-01-08,Hamidia Hospital,17,0,0,1,1,29,11.12,201.02,18,12,13
2024-01-08,Bansal Hospital,9,0,0,1,1,11,14.1,154.15,3,4,1
2024-01-08,Bansal Hospital,10,0,0,1,1,24,14.25,461.43,10,24,8
2024-01-08,Bansal Hospital,11,0,0,1,1,20,18.26,270.55,10,9,17
2024-01-08,Bansal Hospital,12,0,0,1,1,12,12.23,171.74,10,30,17
2024-01-08,Bansal Hospital,13,0,0,1,1,14,14.76,153.6,4,19,9
2024-01-08,Bansal Hospital,14,0,0,1,1,8,18.55,135.27,6,20,1
2024-01-08,Bansal Hospital,15,0,0,1,1,11,14.89,141.76,8,29,7
2024-01-08,Bansal Hospital,16,0,0,1,1,33,15.16,374.53,13,27,6
2024-01-08,Bansal Hospital,17,0,0,1,1,23,5.0,135.82,3,8,5
2024-01-08,Chirayu Medical College,9,0,0,1,1,33,15.84,543.35,18,20,8
2024-01-08,Chirayu Medical College,10,0,0,1,1,20,19.11,507.45,1,13,14
2024-01-08,Chirayu Medical College,11,0,0,1,1,20,23.9,532.62,20,4,19
2024-01-08,Chirayu Medical College,12,0,0,1,1,23,9.79,228.73,12,5,10
2024-01-08,Chirayu Medical College,13,0,0,1,1,23,15.48,400.58,3,28,16
2024-01-08,Chirayu Medical College,14,0,0,1,1,12,10.71,144.63,2,14,7
2024-01-08,Chirayu Medical College,15,0,0,1,1,19,13.14,211.39,10,9,19
2024-01-08,Chirayu Medical College,16,0,0,1,1,42,9.93,433.86,42,3,3
2024-01-08,Chirayu Medical College,17,0,0,1,1,26,6.83,203.38,20,22,7
2024-01-08,People's Hospital,9,0,0,1,1,12,13.55,136.55,2,15,8
2024-01-08,People's Hospital,10,0,0,1,1,45,14.85,638.94,34,29,11
2024-01-08,People's Hospital,11,0,0,1,1,42,16.42,547.86,3,12,6
2024-01-08,People's Hospital,12,0,0,1,1,25,5.3,126.97,6,27,17
2024-01-08,People's Hospital,13,0,0,1,1,24,16.47,396.63,22,23,6
2024-01-08,People's Hospital,14,0,0,1,1,20,16.39,289.63,14,23,2
2024-01-08,People's Hospital,15,0,0,1,1,16,21.28,356.63,2,5,2
2024-01-08,People's Hospital,16,0,0,1,1,15,16.33,278.56,2,21,7
2024-01-08,People's Hospital,17,0,0,1,1,22,11.34,279.35,13,16,10
2024-01-08,Bhopal Memorial Hospital,9,0,0,1,1,11,13.46,157.54,1,23,19
2024-01-08,Bhopal Memorial Hospital,10,0,0,1,1,18,15.2,201.0,3,14,16
2024-01-08,Bhopal Memorial Hospital,11,0,0,1,1,19,13.49,331.95,3,12,14
2024-01-08,Bhopal Memorial Hospital,12,0,0,1,1,28,10.35,341.99,16,8,17
2024-01-08,Bhopal Memorial Hospital,13,0,0,1,1,14,17.61,283.63,13,30,17
2024-01-08,Bhopal Memorial Hospital,14,0,0,1,1,16,17.16,266.99,12,3,17
2024-01-08,Bhopal Memorial Hospital,15,0,0,1,1,35,15.74,575.77,26,20,17
2024-01-08,Bhopal Memorial Hospital,16,0,0,1,1,18,12.76,301.56,12,9,13
2024-01-08,Bhopal Memorial Hospital,17,0,0,1,1,33,16.6,602.15,17,9,3
2024-01-09,AIIMS Bhopal,9,1,0,0,1,13,12.53,125.85,1,30,17
2024-01-09,AIIMS Bhopal,10,1,0,0,1,28,14.04,369.0,22,5,8
2024-01-09,AIIMS Bhopal,11,1,0,0,1,14,16.71,292.29,6,14,4
2024-01-09,AIIMS Bhopal,12,1,0,0,1,15,19.5,340.28,15,9,10
2024-01-09,AIIMS Bhopal,13,1,0,0,1,16,9.73,168.78,10,25,18
2024-01-09,AIIMS Bhopal,14,1,0,0,1,8,11.51,85.06,6,16,5
2024-01-09,AIIMS Bhopal,15,1,0,0,1,8,12.28,130.09,7,11,11
2024-01-09,AIIMS Bhopal,16,1,0,0,1,15,13.46,169.18,8,17,14
2024-01-09,AIIMS Bhopal,17,1,0,0,1,19,15.72,230.44,4,8,19
2024-01-09,Hamidia Hospital,9,1,0,0,1,10,19.32,129.09,3,20,6
2024-01-09,Hamidia Hospital,10,1,0,0,1,20,14.42,207.88,3,3,16
2024-01-09,Hamidia Hospital,11,1,0,0,1,10,17.02,128.84,10,9,1
2024-01-09,Hamidia Hospital,12,1,0,0,1,25,14.44,513.45,18,18,4
2024-01-09,Hamidia Hospital,13,1,0,0,1,13,8.42,138.33,10,26,9
2024-01-09,Hamidia Hospital,14,1,0,0,1,8,10.34,87.04,7,14,16
2024-01-09,Hamidia Hospital,15,1,0,0,1,8,10.95,58.59,3,27,16
2024-01-09,Hamidia Hospital,16,1,0,0,1,15,12.63,197.32,10,24,4
2024-01-09,Hamidia Hospital,17,1,0,0,1,23,16.07,361.6,16,10,2
2024-01-09,Bansal Hospital,9,1,0,0,1,16,14.19,236.92,7,19,11
2024-01-09,Bansal Hospital,10,1,0,0,1,26,10.67,289.13,2,4,10
2024-01-09,Bansal Hospital,11,1,0,0,1,14,13.61,146.2,14,11,8
2024-01-09,Bansal Hospital,12,1,0,0,1,25,11.48,263.25,13,14,18
2024-01-09,Bansal Hospital,13,1,0,0,1,7,11.13,76.36,2,19,12
2024-01-09,Bansal Hospital,14,1,0,0,1,13,16.51,178.6,13,18,19
2024-01-09,Bansal Hospital,15,1,0,0,1,8,12.81,102.37,3,10,2
2024-01-09,Bansal Hospital,16,1,0,0,1,31,13.29,367.41,6,8,11
2024-01-09,Bansal Hospital,17,1,0,0,1,11,12.81,116.14,6,26,3
2024-01-09,Chirayu Medical College,9,1,0,0,1,23,12.93,236.87,19,8,13
2024-01-09,Chirayu Medical College,10,1,0,0,1,10,15.08,166.6,10,8,4
2024-01-09,Chirayu Medical College,11,1,0,0,1,31,20.06,661.23,2,8,8
2024-01-09,Chirayu Medical College,12,1,0,0,1,13,10.94,139.23,10,23,0
2024-01-09,Chirayu Medical College,13,1,0,0,1,11,17.64,185.25,10,18,15
2024-01-09,Chirayu Medical College,14,1,0,0,1,9,15.79,170.77,3,28,18
2024-01-09,Chirayu Medical College,15,1,0,0,1,13,11.58,125.37,3,26,10
2024-01-09,Chirayu Medical College,16,1,0,0,1,28,13.76,368.66,13,15,4
2024-01-09,Chirayu Medical College,17,1,0,0,1,11,19.84,223.74,9,24,13
2024-01-09,People's Hospital,9,1,0,0,1,12,13.03,144.33,10,22,1
2024-01-09,People's Hospital,10,1,0,0,1,32,13.0,415.14,31,24,4
2024-01-09,People's Hospital,11,1,0,0,1,32,18.99,378.73,28,19,13
2024-01-09,People's Hospital,12,1,0,0,1,19,19.37,287.44,14,10,15
2024-01-09,People's Hospital,13,1,0,0,1,14,10.73,194.08,13,29,18
2024-01-09,People's Hospital,14,1,0,0,1,7,12.26,91.79,7,10,2
2024-01-09,People's Hospital,15,1,0,0,1,17,10.91,158.63,9,9,0
2024-01-09,People's Hospital,16,1,0,0,1,10,13.23,126.09,1,15,6
2024-01-09,People's Hospital,17,1,0,0,1,18,13.4,253.69,14,23,18
2024-01-09,Bhopal Memorial Hospital,9,1,0,0,1,16,14.65,292.32,12,22,8
2024-01-09,Bhopal Memorial Hospital,10,1,0,0,1,26,15.13,312.16,26,20,15
2024-01-09,Bhopal Memorial Hospital,11,1,0,0,1,16,11.51,218.3,9,12,18
2024-01-09,Bhopal Memorial Hospital,12,1,0,0,1,19,15.61,237.51,5,30,3
2024-01-09,Bhopal Memorial Hospital,13,1,0,0,1,10,9.14,100.78,3,6,6
2024-01-09,Bhopal Memorial Hospital,14,1,0,0,1,16,12.05,213.32,2,8,12
2024-01-09,Bhopal Memorial Hospital,15,1,0,0,1,8,17.49,90.86,8,22,13
2024-01-09,Bhopal Memorial Hospital,16,1,0,0,1,13,17.61,241.58,2,22,1
2024-01-09,Bhopal Memorial Hospital,17,1,0,0,1,20,18.67,341.51,17,12,19
2024-01-10,AIIMS Bhopal,9,2,0,0,1,9,21.98,173.33,8,17,0
2024-01-10,AIIMS Bhopal,10,2,0,0,1,18,20.46,230.93,17,12,6
2024-01-10,AIIMS Bhopal,11,2,0,0,1,11,16.01,134.98,4,22,5
2024-01-10,AIIMS Bhopal,12,2,0,0,1,9,11.29,124.46,3,5,8
2024-01-10,AIIMS Bhopal,13,2,0,0,1,14,12.58,204.27,10,9,16
2024-01-10,AIIMS Bhopal,14,2,0,0,1,5,14.88,68.79,1,20,9
2024-01-10,AIIMS Bhopal,15,2,0,0,1,25,18.19,411.81,9,10,19
2024-01-10,AIIMS Bhopal,16,2,0,0,1,18,11.09,211.09,1,11,5
2024-01-10,AIIMS Bhopal,17,2,0,0,1,21,9.89,205.57,17,12,10
2024-01-10,Hamidia Hospital,9,2,0,0,1,11,18.27,105.79,9,29,18
2024-01-10,Hamidia Hospital,10,2,0,0,1,20,11.43,116.87,19,18,7
2024-01-10,Hamidia Hospital,11,2,0,0,1,23,19.3,420.22,15,21,0
2024-01-10,Hamidia Hospital,12,2,0,0,1,23,16.11,389.13,21,28,7
2024-01-10,Hamidia Hospital,13,2,0,0,1,10,16.28,130.87,6,19,17
2024-01-10,Hamidia Hospital,14,2,0,0,1,5,14.05,59.78,3,5,12
2024-01-10,Hamidia Hospital,15,2,0,0,1,18,23.22,506.99,16,13,11
2024-01-10,Hamidia Hospital,16,2,0,0,1,18,17.49,284.16,7,18,6
2024-01-10,Hamidia Hospital,17,2,0,0,1,15,14.26,127.37,4,10,6
2024-01-10,Bansal Hospital,9,2,0,0,1,15,16.94,213.23,13,6,3
2024-01-10,Bansal Hospital,10,2,0,0,1,13,12.35,118.19,10,3,17
2024-01-10,Bansal Hospital,11,2,0,0,1,11,17.23,159.68,6,18,18
2024-01-10,Bansal Hospital,12,2,0,0,1,16,5.0,82.66,9,15,7
2024-01-10,Bansal Hospital,13,2,0,0,1,8,21.76,194.88,8,20,1
2024-01-10,Bansal Hospital,14,2,0,0,1,16,10.44,221.42,6,17,3
2024-01-10,Bansal Hospital,15,2,0,0,1,24,9.08,234.36,1,24,6
2024-01-10,Bansal Hospital,16,2,0,0,1,26,11.9,282.66,20,30,8
2024-01-10,Bansal Hospital,17,2,0,0,1,13,12.19,151.5,8,22,10
2024-01-10,Chirayu Medical College,9,2,0,0,1,19,16.69,378.17,14,25,11
2024-01-10,Chirayu Medical College,10,2,0,0,1,24,16.97,355.08,6,21,4
2024-01-10,Chirayu Medical College,11,2,0,0,1,19,17.51,234.9,8,20,13
2024-01-10,Chirayu Medical College,12,2,0,0,1,20,17.39,465.4,5,18,0
2024-01-10,Chirayu Medical College,13,2,0,0,1,9,13.11,123.96,9,20,10
2024-01-10,Chirayu Medical College,14,2,0,0,1,16,13.41,267.01,2,15,3
2024-01-10,Chirayu Medical College,15,2,0,0,1,13,21.82,321.96,8,29,3
2024-01-10,Chirayu Medical College,16,2,0,0,1,28,14.89,352.39,12,20,17
2024-01-10,Chirayu Medical College,17,2,0,0,1,16,12.7,238.0,12,30,19
2024-01-10,People's Hospital,9,2,0,0,1,14,9.87,119.56,9,8,9
2024-01-10,People's Hospital,10,2,0,0,1,24,12.83,373.4,24,17,2
2024-01-10,People's Hospital,11,2,0,0,1,26,11.63,258.06,5,30,5
2024-01-10,People's Hospital,12,2,0,0,1,18,10.14,206.32,13,30,2
2024-01-10,People's Hospital,13,2,0,0,1,7,16.51,129.74,3,23,9
2024-01-10,People's Hospital,14,2,0,0,1,11,11.83,114.12,8,27,11
2024-01-10,People's Hospital,15,2,0,0,1,24,19.04,436.62,6,30,0
2024-01-10,People's Hospital,16,2,0,0,1,15,14.18,150.65,12,25,2
2024-01-10,People's Hospital,17,2,0,0,1,14,15.93,241.05,2,18,17
2024-01-10,Bhopal Memorial Hospital,9,2,0,0,1,9,18.97,176.38,2,6,8
2024-01-10,Bhopal Memorial Hospital,10,2,0,0,1,15,22.99,425.66,7,12,7
2024-01-10,Bhopal Memorial Hospital,11,2,0,0,1,19,14.66,218.48,5,7,16
2024-01-10,Bhopal Memorial Hospital,12,2,0,0,1,13,20.81,284.78,6,30,15
2024-01-10,Bhopal Memorial Hospital,13,2,0,0,1,15,19.93,287.24,5,20,14
2024-01-10,Bhopal Memorial Hospital,14,2,0,0,1,8,21.07,158.67,3,21,19
2024-01-10,Bhopal Memorial Hospital,15,2,0,0,1,22,11.14,193.9,19,16,16
2024-01-10,Bhopal Memorial Hospital,16,2,0,0,1,32,13.65,511.78,15,28,2
2024-01-10,Bhopal Memorial Hospital,17,2,0,0,1,22,13.53,355.11,5,12,0
2024-01-11,AIIMS Bhopal,9,3,0,0,1,8,8.33,63.37,3,14,9
2024-01-11,AIIMS Bhopal,10,3,0,0,1,29,9.04,244.79,16,27,15
2024-01-11,AIIMS Bhopal,11,3,0,0,1,22,19.24,428.37,10,22,7
2024-01-11,AIIMS Bhopal,12,3,0,0,1,8,12.53,96.39,7,15,7
2024-01-11,AIIMS Bhopal,13,3,0,0,1,9,13.74,88.88,7,10,8
2024-01-11,AIIMS Bhopal,14,3,0,0,1,7,12.39,92.73,7,28,19
2024-01-11,AIIMS Bhopal,15,3,0,0,1,16,13.57,287.1,9,16,6
2024-01-11,AIIMS Bhopal,16,3,0,0,1,13,16.36,244.77,11,17,19
2024-01-11,AIIMS Bhopal,17,3,0,0,1,22,14.23,399.52,7,13,0
2024-01-11,Hamidia Hospital,9,3,0,0,1,12,19.71,254.49,3,6,9
2024-01-11,Hamidia Hospital,10,3,0,0,1,20,18.04,415.57,1,10,2
2024-01-11,Hamidia Hospital,11,3,0,0,1,15,17.79,270.26,7,12,15
2024-01-11,Hamidia Hospital,12,3,0,0,1,19,8.1,166.25,11,5,4
2024-01-11,Hamidia Hospital,13,3,0,0,1,6,14.59,104.9,5,18,5
2024-01-11,Hamidia Hospital,14,3,0,0,1,9,17.41,142.17,7,29,0
2024-01-11,Hamidia Hospital,15,3,0,0,1,11,21.25,222.03,7,27,14
2024-01-11,Hamidia Hospital,16,3,0,0,1,19,14.92,268.7,15,26,3
2024-01-11,Hamidia Hospital,17,3,0,0,1,24,13.62,288.32,13,24,9
2024-01-11,Bansal Hospital,9,3,0,0,1,18,18.51,423.43,18,19,3
2024-01-11,Bansal Hospital,10,3,0,0,1,20,11.65,237.68,12,4,6
2024-01-11,Bansal Hospital,11,3,0,0,1,14,15.38,261.03,1,8,8
2024-01-11,Bansal Hospital,12,3,0,0,1,11,12.63,151.58,1,21,15
2024-01-11,Bansal Hospital,13,3,0,0,1,8,13.8,117.34,3,18,2
2024-01-11,Bansal Hospital,14,3,0,0,1,12,27.36,234.16,11,4,1
2024-01-11,Bansal Hospital,15,3,0,0,1,19,11.18,160.28,4,7,15
2024-01-11,Bansal Hospital,16,3,0,0,1,19,12.92,302.76,12,28,14
2024-01-11,Bansal Hospital,17,3,0,0,1,14,18.86,270.94,12,7,8
2024-01-11,Chirayu Medical College,9,3,0,0,1,9,10.73,98.46,5,20,15
2024-01-11,Chirayu Medical College,10,3,0,0,1,18,10.42,168.5,11,26,14
2024-01-11,Chirayu Medical College,11,3,0,0,1,20,18.64,298.38,18,8,2
2024-01-11,Chirayu Medical College,12,3,0,0,1,24,16.88,461.29,9,20,11
2024-01-11,Chirayu Medical College,13,3,0,0,1,15,20.7,310.94,7,26,5
2024-01-11,Chirayu Medical College,14,3,0,0,1,5,12.22,53.16,5,10,10
2024-01-11,Chirayu Medical College,15,3,0,0,1,10,12.29,97.23,7,9,16
2024-01-11,Chirayu Medical College,16,3,0,0,1,29,15.23,390.77,10,13,13
2024-01-11,Chirayu Medical College,17,3,0,0,1,18,18.74,389.89,3,4,4
2024-01-11,People's Hospital,9,3,0,0,1,13,16.88,198.42,8,9,3
2024-01-11,People's Hospital,10,3,0,0,1,11,8.14,74.79,11,18,16
2024-01-11,People's Hospital,11,3,0,0,1,20,17.69,369.0,3,3,6
2024-01-11,People's Hospital,12,3,0,0,1,23,21.8,419.11,15,28,1
2024-01-11,People's Hospital,13,3,0,0,1,13,6.18,66.83,7,29,11
2024-01-11,People's Hospital,14,3,0,0,1,6,16.4,84.57,1,26,2
2024-01-11,People's Hospital,15,3,0,0,1,17,17.46,316.33,17,6,3
2024-01-11,People's Hospital,16,3,0,0,1,19,12.46,230.65,17,24,7
2024-01-11,People's Hospital,17,3,0,0,1,13,10.23,120.77,12,6,18
2024-01-11,Bhopal Memorial Hospital,9,3,0,0,1,19,12.15,166.95,14,6,5
2024-01-11,Bhopal Memorial Hospital,10,3,0,0,1,16,10.49,155.55,6,20,19
2024-01-11,Bhopal Memorial Hospital,11,3,0,0,1,28,22.89,528.69,18,13,11
2024-01-11,Bhopal Memorial Hospital,12,3,0,0,1,21,15.38,254.66,11,22,7
2024-01-11,Bhopal Memorial Hospital,13,3,0,0,1,17,16.53,374.34,9,14,14
2024-01-11,Bhopal Memorial Hospital,14,3,0,0,1,15,15.08,225.93,1,12,19
2024-01-11,Bhopal Memorial Hospital,15,3,0,0,1,8,5.0,37.2,5,3,9
2024-01-11,Bhopal Memorial Hospital,16,3,0,0,1,19,15.76,350.32,9,20,16
2024-01-11,Bhopal Memorial Hospital,17,3,0,0,1,25,10.3,228.62,4,4,14
2024-01-12,AIIMS Bhopal,9,4,0,0,1,19,16.75,359.67,19,10,7
2024-01-12,AIIMS Bhopal,10,4,0,0,1,20,15.66,287.65,13,21,6
2024-01-12,AIIMS Bhopal,11,4,0,0,1,13,13.83,116.83,3,18,18
2024-01-12,AIIMS Bhopal,12,4,0,0,1,11,12.21,121.48,10,15,2
2024-01-12,AIIMS Bhopal,13,4,0,0,1,6,18.18,99.82,4,16,3
2024-01-12,AIIMS Bhopal,14,4,0,0,1,10,14.89,90.93,1,23,12
2024-01-12,AIIMS Bhopal,15,4,0,0,1,9,14.61,138.66,9,21,4
2024-01-12,AIIMS Bhopal,16,4,0,0,1,23,12.17,279.42,2,24,12
2024-01-12,AIIMS Bhopal,17,4,0,0,1,22,15.09,245.16,3,10,13
2024-01-12,Hamidia Hospital,9,4,0,0,1,17,15.51,234.64,11,5,15
2024-01-12,Hamidia Hospital,10,4,0,0,1,11,12.02,126.07,7,19,13
2024-01-12,Hamidia Hospital,11,4,0,0,1,15,15.35,177.62,4,18,12
2024-01-12,Hamidia Hospital,12,4,0,0,1,14,5.0,52.07,9,10,7
2024-01-12,Hamidia Hospital,13,4,0,0,1,7,14.57,123.49,6,21,2
2024-01-12,Hamidia Hospital,14,4,0,0,1,7,13.02,74.26,3,9,10
2024-01-12,Hamidia Hospital,15,4,0,0,1,19,14.26,264.34,10,8,11
2024-01-12,Hamidia Hospital,16,4,0,0,1,28,11.92,283.42,27,10,6
2024-01-12,Hamidia Hospital,17,4,0,0,1,19,18.6,448.13,3,6,1
2024-01-12,Bansal Hospital,9,4,0,0,1,15,23.68,303.97,14,29,9
2024-01-12,Bansal Hospital,10,4,0,0,1,10,11.0,143.16,5,17,15
2024-01-12,Bansal Hospital,11,4,0,0,1,10,11.77,151.33,4,9,17
2024-01-12,Bansal Hospital,12,4,0,0,1,24,15.01,269.37,20,26,4
2024-01-12,Bansal Hospital,13,4,0,0,1,5,8.79,57.31,5,4,8
2024-01-12,Bansal Hospital,14,4,0,0,1,9,17.49,165.17,5,4,14
2024-01-12,Bansal Hospital,15,4,0,0,1,8,20.37,182.43,6,30,3
2024-01-12,Bansal Hospital,16,4,0,0,1,10,12.81,179.36,7,10,12
2024-01-12,Bansal Hospital,17,4,0,0,1,24,16.81,398.09,11,18,19
2024-01-12,Chirayu Medical College,9,4,0,0,1,25,17.27,461.87,15,20,0
2024-01-12,Chirayu Medical College,10,4,0,0,1,11,15.08,206.62,6,18,12
2024-01-12,Chirayu Medical College,11,4,0,0,1,16,21.03,348.31,12,23,9
2024-01-12,Chirayu Medical College,12,4,0,0,1,15,26.09,385.85,5,28,1
2024-01-12,Chirayu Medical College,13,4,0,0,1,11,21.08,164.56,1,20,8
2024-01-12,Chirayu Medical College,14,4,0,0,1,10,19.94,268.76,3,5,12
2024-01-12,Chirayu Medical College,15,4,0,0,1,24,20.34,455.22,21,24,7
2024-01-12,Chirayu Medical College,16,4,0,0,1,27,15.14,455.75,10,22,10
2024-01-12,Chirayu Medical College,17,4,0,0,1,22,12.37,262.48,5,21,17
2024-01-12,People's Hospital,9,4,0,0,1,14,17.23,209.75,12,19,4
2024-01-12,People's Hospital,10,4,0,0,1,27,25.91,689.15,5,23,18
2024-01-12,People's Hospital,11,4,0,0,1,16,12.9,254.41,4,8,10
2024-01-12,People's Hospital,12,4,0,0,1,12,14.02,111.55,7,16,9
2024-01-12,People's Hospital,13,4,0,0,1,15,14.8,139.53,11,26,8
2024-01-12,People's Hospital,14,4,0,0,1,8,15.35,111.29,3,3,19
2024-01-12,People's Hospital,15,4,0,0,1,16,10.66,141.66,8,10,0
2024-01-12,People's Hospital,16,4,0,0,1,24,21.11,591.03,5,19,19
2024-01-12,People's Hospital,17,4,0,0,1,23,14.08,263.02,13,18,15
2024-01-12,Bhopal Memorial Hospital,9,4,0,0,1,12,16.48,222.0,7,27,0
2024-01-12,Bhopal Memorial Hospital,10,4,0,0,1,20,17.7,338.54,7,27,6
2024-01-12,Bhopal Memorial Hospital,11,4,0,0,1,13,19.4,364.77,8,30,19
